Order ID;Restaurant Name;Location;Order Time;Delivery Time;Delivery Duration (min);Pizza Size;Pizza Type;Toppings Count;Distance (km);Traffic Level;Payment Method;Is Peak Hour;Is Weekend;Delivery Efficiency (min/km);Topping Density;Order Month;Payment Category;Estimated Duration (min);Delay (min);Is Delayed;Pizza Complexity;Traffic Impact;Order Hour;Restaurant Avg Time
ORD874;Domino's;Albuquerque, NM;26/2/2026 19:00;26/2/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;February;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD875;Pizza Hut;Atlanta, GA;27/2/2026 20:15;27/2/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;February;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD876;Papa John's;Omaha, NE;28/2/2026 18:30;28/2/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;VERDADERO;6;0,6;February;Online;12;18;FALSO;6;2;18;28,18627451
ORD877;Little Caesars;Louisville, KY;1/3/2026 19:45;1/3/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;VERDADERO;5;0,833333333;March;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD878;Marco's Pizza;Milwaukee, WI;2/3/2026 20:00;2/3/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD879;Domino's;Albuquerque, NM;3/3/2026 19:15;3/3/2026 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;March;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD880;Pizza Hut;Atlanta, GA;4/3/2026 20:30;4/3/2026 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;March;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD881;Papa John's;Omaha, NE;5/3/2026 18:00;5/3/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;March;Online;12;18;FALSO;6;2;18;28,18627451
ORD882;Little Caesars;Louisville, KY;6/3/2026 19:15;6/3/2026 19:45;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;March;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD883;Marco's Pizza;Milwaukee, WI;7/3/2026 20:30;7/3/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD884;Domino's;Albuquerque, NM;8/3/2026 19:00;8/3/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;March;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD885;Pizza Hut;Atlanta, GA;9/3/2026 20:15;9/3/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;March;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD886;Papa John's;Omaha, NE;10/3/2026 18:30;10/3/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;March;Online;12;18;FALSO;6;2;18;28,18627451
ORD887;Little Caesars;Louisville, KY;11/3/2026 19:45;11/3/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;March;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD888;Marco's Pizza;Milwaukee, WI;12/3/2026 20:00;12/3/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD889;Domino's;Albuquerque, NM;13/3/2026 19:15;13/3/2026 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;March;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD890;Pizza Hut;Atlanta, GA;14/3/2026 20:30;14/3/2026 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;March;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD891;Papa John's;Omaha, NE;15/3/2026 18:00;15/3/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;VERDADERO;6;0,6;March;Online;12;18;FALSO;6;2;18;28,18627451
ORD892;Little Caesars;Louisville, KY;16/3/2026 19:15;16/3/2026 19:45;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;March;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD893;Marco's Pizza;Milwaukee, WI;17/3/2026 20:30;17/3/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD894;Papa John's;Omaha, NE;18/3/2026 18:00;18/3/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;UPI;VERDADERO;FALSO;6;0,6;March;Online;12;18;FALSO;6;2;18;28,18627451
ORD895;Little Caesars;Louisville, KY;19/3/2026 19:15;19/3/2026 19:45;30;XL;Cheese Burst;5;6;High;Card;VERDADERO;FALSO;5;0,833333333;March;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD896;Marco's Pizza;Milwaukee, WI;20/3/2026 20:30;20/3/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD897;Domino's;Albuquerque, NM;21/3/2026 19:00;21/3/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;March;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD898;Pizza Hut;Atlanta, GA;22/3/2026 20:15;22/3/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;March;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD899;Papa John's;Omaha, NE;23/3/2026 18:30;23/3/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;March;Online;12;18;FALSO;6;2;18;28,18627451
ORD900;Little Caesars;Louisville, KY;24/3/2026 19:45;24/3/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;March;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD901;Marco's Pizza;Milwaukee, WI;25/3/2026 20:00;25/3/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD902;Domino's;Albuquerque, NM;26/3/2026 19:15;26/3/2026 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;March;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD903;Pizza Hut;Atlanta, GA;27/3/2026 20:30;27/3/2026 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;March;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD904;Papa John's;Omaha, NE;28/3/2026 18:00;28/3/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;VERDADERO;6;0,6;March;Online;12;18;FALSO;6;2;18;28,18627451
ORD905;Little Caesars;Louisville, KY;29/3/2026 19:15;29/3/2026 19:45;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;VERDADERO;5;0,833333333;March;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD906;Marco's Pizza;Milwaukee, WI;30/3/2026 20:30;30/3/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD907;Domino's;Albuquerque, NM;31/3/2026 19:00;31/3/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;March;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD908;Pizza Hut;Atlanta, GA;1/4/2026 20:15;1/4/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;April;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD909;Papa John's;Omaha, NE;2/4/2026 18:30;2/4/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;April;Online;12;18;FALSO;6;2;18;28,18627451
ORD910;Little Caesars;Louisville, KY;3/4/2026 19:45;3/4/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;April;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD911;Marco's Pizza;Milwaukee, WI;4/4/2026 20:00;4/4/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD912;Domino's;Albuquerque, NM;5/4/2026 19:15;5/4/2026 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;April;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD913;Pizza Hut;Atlanta, GA;6/4/2026 20:30;6/4/2026 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;April;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD914;Papa John's;Omaha, NE;7/4/2026 18:00;7/4/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;April;Online;12;18;FALSO;6;2;18;28,18627451
ORD915;Little Caesars;Louisville, KY;8/4/2026 19:15;8/4/2026 19:45;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;April;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD916;Marco's Pizza;Milwaukee, WI;9/4/2026 20:30;9/4/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD917;Domino's;Albuquerque, NM;10/4/2026 19:00;10/4/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;April;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD918;Pizza Hut;Atlanta, GA;11/4/2026 20:15;11/4/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;April;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD919;Papa John's;Omaha, NE;12/4/2026 18:30;12/4/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;VERDADERO;6;0,6;April;Online;12;18;FALSO;6;2;18;28,18627451
ORD920;Little Caesars;Louisville, KY;13/4/2026 19:45;13/4/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;April;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD921;Marco's Pizza;Milwaukee, WI;14/4/2026 20:00;14/4/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD922;Papa John's;Omaha, NE;15/4/2026 18:00;15/4/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;UPI;VERDADERO;FALSO;6;0,6;April;Online;12;18;FALSO;6;2;18;28,18627451
ORD923;Little Caesars;Louisville, KY;16/4/2026 19:15;16/4/2026 19:45;30;XL;Cheese Burst;5;6;High;Card;VERDADERO;FALSO;5;0,833333333;April;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD924;Marco's Pizza;Milwaukee, WI;17/4/2026 20:30;17/4/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD925;Domino's;Albuquerque, NM;18/4/2026 19:00;18/4/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;April;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD926;Pizza Hut;Atlanta, GA;19/4/2026 20:15;19/4/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;April;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD927;Papa John's;Omaha, NE;20/4/2026 18:30;20/4/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;April;Online;12;18;FALSO;6;2;18;28,18627451
ORD928;Little Caesars;Louisville, KY;21/4/2026 19:45;21/4/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;April;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD929;Marco's Pizza;Milwaukee, WI;22/4/2026 20:00;22/4/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD930;Domino's;Albuquerque, NM;23/4/2026 19:15;23/4/2026 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;April;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD931;Pizza Hut;Atlanta, GA;24/4/2026 20:30;24/4/2026 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;April;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD932;Papa John's;Omaha, NE;25/4/2026 18:00;25/4/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;VERDADERO;6;0,6;April;Online;12;18;FALSO;6;2;18;28,18627451
ORD933;Little Caesars;Louisville, KY;26/4/2026 19:15;26/4/2026 19:45;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;VERDADERO;5;0,833333333;April;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD934;Marco's Pizza;Milwaukee, WI;27/4/2026 20:30;27/4/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD935;Domino's;Albuquerque, NM;28/4/2026 19:00;28/4/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;April;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD936;Pizza Hut;Atlanta, GA;29/4/2026 20:15;29/4/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;April;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD937;Papa John's;Omaha, NE;30/4/2026 18:30;30/4/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;April;Online;12;18;FALSO;6;2;18;28,18627451
ORD938;Little Caesars;Louisville, KY;1/5/2026 19:45;1/5/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;May;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD939;Marco's Pizza;Milwaukee, WI;2/5/2026 20:00;2/5/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD940;Domino's;Albuquerque, NM;3/5/2026 19:15;3/5/2026 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;May;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD941;Pizza Hut;Atlanta, GA;4/5/2026 20:30;4/5/2026 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;May;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD942;Papa John's;Omaha, NE;5/5/2026 18:00;5/5/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;May;Online;12;18;FALSO;6;2;18;28,18627451
ORD943;Little Caesars;Louisville, KY;6/5/2026 19:15;6/5/2026 19:45;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;May;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD944;Marco's Pizza;Milwaukee, WI;7/5/2026 20:30;7/5/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD945;Domino's;Albuquerque, NM;8/5/2026 19:00;8/5/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;May;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD946;Pizza Hut;Atlanta, GA;9/5/2026 20:15;9/5/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;May;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD947;Papa John's;Omaha, NE;10/5/2026 18:30;10/5/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;VERDADERO;6;0,6;May;Online;12;18;FALSO;6;2;18;28,18627451
ORD948;Little Caesars;Louisville, KY;11/5/2026 19:45;11/5/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;May;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD949;Marco's Pizza;Milwaukee, WI;12/5/2026 20:00;12/5/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD950;Papa John's;Omaha, NE;13/5/2026 18:00;13/5/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;UPI;VERDADERO;FALSO;6;0,6;May;Online;12;18;FALSO;6;2;18;28,18627451
ORD951;Little Caesars;Louisville, KY;14/5/2026 19:15;14/5/2026 19:45;30;XL;Cheese Burst;5;6;High;Card;VERDADERO;FALSO;5;0,833333333;May;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD952;Marco's Pizza;Milwaukee, WI;15/5/2026 20:30;15/5/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD953;Domino's;Albuquerque, NM;16/5/2026 19:00;16/5/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;May;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD954;Pizza Hut;Atlanta, GA;17/5/2026 20:15;17/5/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;May;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD955;Papa John's;Omaha, NE;18/5/2026 18:30;18/5/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;May;Online;12;18;FALSO;6;2;18;28,18627451
ORD956;Little Caesars;Louisville, KY;19/5/2026 19:45;19/5/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;May;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD957;Marco's Pizza;Milwaukee, WI;20/5/2026 20:00;20/5/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD958;Domino's;Albuquerque, NM;21/5/2026 19:15;21/5/2026 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;May;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD959;Pizza Hut;Atlanta, GA;22/5/2026 20:30;22/5/2026 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;May;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD960;Papa John's;Omaha, NE;23/5/2026 18:00;23/5/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;UPI;VERDADERO;VERDADERO;6;0,6;May;Online;12;18;FALSO;6;2;18;28,18627451
ORD961;Little Caesars;Louisville, KY;24/5/2026 19:15;24/5/2026 19:45;30;XL;Cheese Burst;5;6;High;Card;VERDADERO;VERDADERO;5;0,833333333;May;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD962;Marco's Pizza;Milwaukee, WI;25/5/2026 20:30;25/5/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD963;Domino's;Albuquerque, NM;26/5/2026 19:00;26/5/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;May;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD964;Pizza Hut;Atlanta, GA;27/5/2026 20:15;27/5/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;May;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD965;Papa John's;Omaha, NE;28/5/2026 18:30;28/5/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;May;Online;12;18;FALSO;6;2;18;28,18627451
ORD966;Little Caesars;Louisville, KY;29/5/2026 19:45;29/5/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;May;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD967;Marco's Pizza;Milwaukee, WI;30/5/2026 20:00;30/5/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD968;Domino's;Albuquerque, NM;31/5/2026 19:15;31/5/2026 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;May;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD969;Pizza Hut;Atlanta, GA;1/6/2026 20:30;1/6/2026 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;June;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD970;Papa John's;Omaha, NE;2/6/2026 18:00;2/6/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;UPI;VERDADERO;FALSO;6;0,6;June;Online;12;18;FALSO;6;2;18;28,18627451
ORD971;Little Caesars;Louisville, KY;3/6/2026 19:15;3/6/2026 19:45;30;XL;Cheese Burst;5;6;High;Card;VERDADERO;FALSO;5;0,833333333;June;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD972;Marco's Pizza;Milwaukee, WI;4/6/2026 20:30;4/6/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD973;Domino's;Albuquerque, NM;5/6/2026 19:00;5/6/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;June;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD974;Pizza Hut;Atlanta, GA;6/6/2026 20:15;6/6/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;June;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD975;Papa John's;Omaha, NE;7/6/2026 18:30;7/6/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;VERDADERO;6;0,6;June;Online;12;18;FALSO;6;2;18;28,18627451
ORD976;Little Caesars;Louisville, KY;8/6/2026 19:45;8/6/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;June;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD977;Marco's Pizza;Milwaukee, WI;9/6/2026 20:00;9/6/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD978;Papa John's;Omaha, NE;10/6/2026 18:00;10/6/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;UPI;VERDADERO;FALSO;6;0,6;June;Online;12;18;FALSO;6;2;18;28,18627451
ORD979;Little Caesars;Louisville, KY;11/6/2026 19:15;11/6/2026 19:45;30;XL;Cheese Burst;5;6;High;Card;VERDADERO;FALSO;5;0,833333333;June;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD980;Marco's Pizza;Milwaukee, WI;12/6/2026 20:30;12/6/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD981;Domino's;Albuquerque, NM;13/6/2026 19:00;13/6/2026 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;June;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD982;Pizza Hut;Atlanta, GA;14/6/2026 20:15;14/6/2026 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;June;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD983;Papa John's;Omaha, NE;15/6/2026 18:30;15/6/2026 19:00;30;Medium;BBQ Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;June;Online;12;18;FALSO;6;2;18;28,18627451
ORD984;Little Caesars;Louisville, KY;16/6/2026 19:45;16/6/2026 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;June;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD985;Marco's Pizza;Milwaukee, WI;17/6/2026 20:00;17/6/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD986;Domino's;Albuquerque, NM;18/6/2026 19:15;18/6/2026 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;June;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD987;Pizza Hut;Atlanta, GA;19/6/2026 20:30;19/6/2026 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;June;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD988;Papa John's;Omaha, NE;20/6/2026 18:00;20/6/2026 18:30;30;Medium;BBQ Chicken;3;5;Medium;UPI;VERDADERO;VERDADERO;6;0,6;June;Online;12;18;FALSO;6;2;18;28,18627451
ORD989;Little Caesars;Louisville, KY;21/6/2026 19:15;21/6/2026 19:45;30;XL;Cheese Burst;5;6;High;Card;VERDADERO;VERDADERO;5;0,833333333;June;Online;14,4;15,6;FALSO;20;3;19;28,84422111
